name	kind	qualified_name	file	anchor
refund	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.refund	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.md	refund
relatedBasketIds	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.relatedBasketIds	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.md	relatedbasketids
riskPremium	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.riskPremium	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.md	riskpremium
weight	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.weight	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticLifeInsurance.md	weight
PriipsDataStaticMaximumGuaranteedFund	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	
componentId	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.componentId	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	componentid
dates	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.dates	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	dates
finalObservationDate	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.finalObservationDate	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	finalobservationdate
guaranteeObservationFrequency	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.guaranteeObservationFrequency	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	guaranteeobservationfrequency
guaranteePrice	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.guaranteePrice	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	guaranteeprice
guaranteeType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.guaranteeType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	guaranteetype
lossObservationFrequency	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.lossObservationFrequency	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	lossobservationfrequency
maximumLoss	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.maximumLoss	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	maximumloss
paymentDates	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.paymentDates	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	paymentdates
relatedBasketIds	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.relatedBasketIds	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	relatedbasketids
startingObservationDate	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.startingObservationDate	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	startingobservationdate
weight	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.weight	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMaximumGuaranteedFund.md	weight
PriipsDataStaticMinPayoff	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMinPayoff	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMinPayoff.md	
type	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMinPayoff.type	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMinPayoff.md	type
value	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMinPayoff.value	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticMinPayoff.md	value
PriipsDataStaticObservationDates	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationDates	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationDates.md	
date	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationDates.date	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationDates.md	date
PriipsDataStaticObservationLevel	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.md	
levelHit	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.levelHit	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.md	levelhit
observationLevelRatioRelative	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.observationLevelRatioRelative	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.md	observationlevelratiorelative
observationLevelValue	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.observationLevelValue	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.md	observationlevelvalue
observationType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.observationType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.md	observationtype
payoffType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.payoffType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevel.md	payofftype
PriipsDataStaticObservationLevelValue	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.md	
idType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.idType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.md	idtype
observationLevel	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.observationLevel	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.md	observationlevel
observationValues	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.observationValues	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.md	observationvalues
relatedBasketId	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.relatedBasketId	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationLevelValue.md	relatedbasketid
PriipsDataStaticObservationPeriod	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationPeriod	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationPeriod.md	
begin	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationPeriod.begin	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationPeriod.md	begin
end	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationPeriod.end	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationPeriod.md	end
PriipsDataStaticObservationValue	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.md	
currency	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.currency	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.md	currency
underlyingIndexId	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.underlyingIndexId	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.md	underlyingindexid
value	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.value	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticObservationValue.md	value
PriipsDataStaticOption	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	
asianFloorLevel	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.asianFloorLevel	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	asianfloorlevel
componentId	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.componentId	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	componentid
dates	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.dates	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	dates
executionType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.executionType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	executiontype
exerciseDates	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.exerciseDates	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	exercisedates
exercisePeriod	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.exercisePeriod	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	exerciseperiod
levelType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.levelType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	leveltype
observationPeriod	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.observationPeriod	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	observationperiod
optionType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.optionType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	optiontype
payoffType	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.payoffType	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	payofftype
relatedBasketIds	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.relatedBasketIds	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	relatedbasketids
strikelevel	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.strikelevel	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	strikelevel
usesPerformance	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.usesPerformance	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	usesperformance
weight	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.weight	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticOption.md	weight
PriipsDataStaticPartyData	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPartyData	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPartyData.md	
id	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPartyData.id	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPartyData.md	id
role	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPartyData.role	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPartyData.md	role
PriipsDataStaticPerformanceLimit	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPerformanceLimit	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPerformanceLimit.md	
lowerLimit	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPerformanceLimit.lowerLimit	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPerformanceLimit.md	lowerlimit
upperLimit	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPerformanceLimit.upperLimit	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticPerformanceLimit.md	upperlimit
PriipsDataStaticProductComponents	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductComponents	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductComponents.md	
PriipsDataStaticProductEvents	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductEvents	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductEvents.md	
bestIns	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductEvents.bestIns	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductEvents.md	bestins
refixings	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductEvents.refixings	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductEvents.md	refixings
PriipsDataStaticProductIdentifier	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.md	
identifier	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.identifier	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.md	identifier
productName	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.productName	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.md	productname
productShortName	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.productShortName	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductIdentifier.md	productshortname
PriipsDataStaticProductPayment	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	
cap	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.cap	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	cap
clientPutRight	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.clientPutRight	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	clientputright
conditionalPayments	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.conditionalPayments	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	conditionalpayments
couponFixingDate	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.couponFixingDate	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	couponfixingdate
couponPeriod	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.couponPeriod	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	couponperiod
firstPeriodStartDate	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.firstPeriodStartDate	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	firstperiodstartdate
fixCouponPerAnno	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.fixCouponPerAnno	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	fixcouponperanno
fixCouponValue	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.fixCouponValue	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	fixcouponvalue
floor	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.floor	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	floor
hasLockIn	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.hasLockIn	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	haslockin
issuerCallRight	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.issuerCallRight	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	issuercallright
paymentValueDate	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.paymentValueDate	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	paymentvaluedate
realizedPayment	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.realizedPayment	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	realizedpayment
relatedComponentId	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.relatedComponentId	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	relatedcomponentid
spread	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.spread	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	spread
weightAdjustmentFactor	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.weightAdjustmentFactor	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductPayment.md	weightadjustmentfactor
PriipsDataStaticProductStaticData	interface	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.md	
basicData	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.basicData	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.md	basicdata
basicProductDates	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.basicProductDates	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.md	basicproductdates
baskets	property	SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.baskets	reference/SDK/SDK.InfrontSDK.PortfolioRisk.PriipsDataStaticProductStaticData.md	baskets
